LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
,22,,2,0.0,SOFT,True,0,0 days 00:42:08.976000,0.0,,0.0,
,4,,3,2.0,,,,0 days 00:42:08.976000,,,,
,4,,1,,,,,0 days 00:42:08.986000,0.0,,,
11.0,4,0 days 00:01:15.556000,3,,,,,0 days 00:42:08.986000,1.0,,,
,18,,3,5.0,,,,0 days 00:42:43.975000,,,,
,18,,2,,,,,0 days 00:42:44.075000,0.0,,,
12.0,18,0 days 00:01:17.070000,3,,,,,0 days 00:42:44.075000,1.0,,,
,6,,2,1.0,,,,0 days 00:43:13.986000,,,,
,10,,2,1.0,,,,0 days 00:43:18.976000,,,,
,7,,2,4.0,,,,0 days 00:43:28.977000,,,,
,5,,3,4.0,,,,0 days 00:43:43.981000,,,,
,22,,2,1.0,,,,0 days 00:43:58.986000,,,,
,16,,3,10.0,,,,0 days 00:44:18.995000,,,,
,16,,4,0.0,SOFT,True,0,0 days 00:44:18.995000,0.0,,0.0,
,44,,3,6.0,,,,0 days 00:44:23.999000,,,,
,44,,4,0.0,UNKNOWN,False,1,0 days 00:44:23.999000,0.0,,0.0,
,44,,4,,SOFT,True,0,0 days 00:44:29.020000,,,,
,6,,2,2.0,,,,0 days 00:44:29.020000,,,,
,6,,1,,,,,0 days 00:44:29.091000,0.0,,,
9.0,6,0 days 00:01:16.445000,2,,,,,0 days 00:44:29.091000,1.0,,,
,10,,2,2.0,,,,0 days 00:44:33.998000,,,,
,10,,1,,,,,0 days 00:44:34.101000,0.0,,,
12.0,10,0 days 00:01:16.112000,2,,,,,0 days 00:44:34.101000,1.0,,,
,7,,2,5.0,,,,0 days 00:44:49.002000,,,,
,7,,1,,,,,0 days 00:44:49.098000,0.0,,,
12.0,7,0 days 00:01:16.995000,2,,,,,0 days 00:44:49.098000,1.0,,,
,5,,3,5.0,,,,0 days 00:44:58.999000,,,,
,5,,2,,,,,0 days 00:44:59.114000,0.0,,,
11.0,5,0 days 00:01:17.520000,3,,,,,0 days 00:44:59.114000,1.0,,,
,22,,2,2.0,,,,0 days 00:45:14,,,,
,22,,1,,,,,0 days 00:45:14.088000,0.0,,,
9.0,22,0 days 00:01:16.009000,2,,,,,0 days 00:45:14.088000,1.0,,,
,16,,4,1.0,,,,0 days 00:45:54.003000,,,,
,44,,4,1.0,,,,0 days 00:46:04.002000,,,,
,16,,4,2.0,,,,0 days 00:47:09.002000,,,,
,16,,3,,,,,0 days 00:47:09.224000,0.0,,,
13.0,16,0 days 00:01:15.827000,4,,,,,0 days 00:47:09.224000,1.0,,,
,44,,4,2.0,,,,0 days 00:47:19.004000,,,,
,44,,3,,,,,0 days 00:47:19.302000,0.0,,,
15.0,44,0 days 00:01:15.919000,4,,,,,0 days 00:47:19.302000,1.0,,,
,5,,3,6.0,,,,0 days 00:48:34.030000,,,,
,5,,4,0.0,UNKNOWN,False,1,0 days 00:48:34.030000,0.0,,0.0,
,18,,3,6.0,,,,0 days 00:48:34.030000,,,,
,63,,3,6.0,,,,0 days 00:48:39.028000,,,,
,5,,4,,SOFT,True,0,0 days 00:48:39.028000,,,,
,18,,4,0.0,SOFT,True,0,0 days 00:48:39.028000,0.0,,0.0,
,7,,2,6.0,,,,0 days 00:48:44.020000,,,,
,63,,4,0.0,SOFT,True,0,0 days 00:48:49.050000,0.0,,0.0,
,22,,2,3.0,,,,0 days 00:48:49.050000,,,,
,6,,2,3.0,,,,0 days 00:48:54.029000,,,,
,44,,4,3.0,,,,0 days 00:49:04.035000,,,,
,7,,3,0.0,SOFT,True,0,0 days 00:49:04.035000,0.0,,0.0,
,55,,2,3.0,,,,0 days 00:49:24.041000,,,,
,22,,3,0.0,SOFT,True,0,0 days 00:49:24.041000,0.0,,0.0,
,23,,2,3.0,,,,0 days 00:49:34.039000,,,,
,6,,3,0.0,SOFT,True,0,0 days 00:49:44.051000,0.0,,0.0,
,1,,2,3.0,,,,0 days 00:49:49.053000,,,,
,55,,3,0.0,SOFT,True,0,0 days 00:49:49.053000,0.0,,0.0,
,23,,3,0.0,SOFT,True,0,0 days 00:49:54.058000,0.0,,0.0,
,4,,3,3.0,,,,0 days 00:49:54.058000,,,,
,14,,3,4.0,,,,0 days 00:49:54.058000,,,,
