LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
9.0,1,0 days 00:01:34.315000,3,,,,,0 days 01:31:18.365000,3.0,,,
9.0,81,0 days 00:01:34.578000,3,,,,,0 days 01:31:19.611000,,,,
,4,,3,9.0,,,,0 days 01:31:20.756000,,,,
,81,,3,9.0,,,,0 days 01:31:20.756000,,,,
,1,,3,9.0,,,,0 days 01:31:20.756000,,,,
9.0,63,0 days 00:01:34.873000,3,,,,,0 days 01:31:21.112000,,,,
9.0,16,0 days 00:01:34.933000,3,,,,,0 days 01:31:22.310000,,,,
9.0,22,0 days 00:01:35.409000,3,,,,,0 days 01:31:23.869000,,,,
9.0,23,0 days 00:01:36.300000,3,,,,,0 days 01:31:25.015000,,,,
,63,,3,9.0,,,,0 days 01:31:25.755000,,,,
,22,,3,9.0,,,,0 days 01:31:25.755000,,,,
,23,,3,7.0,,,,0 days 01:31:25.755000,,,,
,16,,3,9.0,,,,0 days 01:31:25.755000,,,,
9.0,44,0 days 00:01:36.242000,3,,,,,0 days 01:31:25.824000,,,,
9.0,10,0 days 00:01:36.062000,3,,,,,0 days 01:31:26.297000,,,,
9.0,14,0 days 00:01:36.267000,3,,,,,0 days 01:31:27.313000,,,,
9.0,18,0 days 00:01:36.253000,3,,,,,0 days 01:31:29.477000,,,,
9.0,27,0 days 00:01:36.510000,3,,,,,0 days 01:31:30.537000,,,,
,44,,3,9.0,,,,0 days 01:31:30.750000,,,,
,10,,3,9.0,,,,0 days 01:31:30.750000,,,,
,14,,3,9.0,,,,0 days 01:31:30.750000,,,,
,18,,3,9.0,,,,0 days 01:31:30.750000,,,,
,27,,3,9.0,,,,0 days 01:31:30.750000,,,,
9.0,12,0 days 00:01:36.312000,3,,,,,0 days 01:31:30.969000,,,,
9.0,5,0 days 00:01:36.663000,5,,,,,0 days 01:31:34.150000,,,,
,5,,4,8.0,,,,0 days 01:31:35.773000,,,,
,5,,5,9.0,,,,0 days 01:31:35.773000,,,,
,12,,3,9.0,,,,0 days 01:31:35.773000,,,,
